county,contest_group_id,contest_name,choice,choice_party,sum
PERQUIMANS,1,PERQUIMANS COUNTY REGISTER OF DEEDS,Jacqueline S. Frierson,DEM,4966
PERQUIMANS,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,H. Wayne Hurdle,,5495
PERQUIMANS,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,27
PERSON,3,PERSON COUNTY BOARD OF COMMISSIONERS,"David Newell, Sr.",REP,9129
PERSON,3,PERSON COUNTY BOARD OF COMMISSIONERS,Donald Long,DEM,7667
PERSON,3,PERSON COUNTY BOARD OF COMMISSIONERS,Gordon A. Powell,REP,10876
PERSON,3,PERSON COUNTY BOARD OF COMMISSIONERS,Jimmy B. Clayton,DEM,10214
PERSON,3,PERSON COUNTY BOARD OF COMMISSIONERS,Ray Jeffers,DEM,9672
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Christopher (Chris ) Atkins,,6198
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Cornelia W. Jay,,3606
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Dennis W. Canter,,4754
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Derrick Sims,,4070
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Freda Tillman,,8791
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Harriett J. Tillett,,6871
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Joan E. Hodges,,5088
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Margaret (Kay) Allen,,6949
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Margaret D. Bradsher,,11153
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Paulina Lopez,,6188
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Phillip Gillis,,8552
PERSON,2,PERSON COUNTY BOARD OF EDUCATION AT LARGE,Write-In (Miscellaneous),,178
PERSON,4,PERSON COUNTY REGISTER OF DEEDS,Tonya R. Wilson,DEM,15297
PERSON,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,John R. Gray,,14304
PERSON,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,154
PITT,34,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT A,Melvin C. McLawhorn,DEM,17539
PITT,6,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT B,Tom Coulson,REP,14984
PITT,6,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT B,Tom Johnson,DEM,11302
PITT,9,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT C,Benji Holloman,REP,13724
PITT,9,PITT COUNTY BOARD OF COMMISSIONERS DISTRICT C,Beth Baker Ward,DEM,15236
PITT,25,PITT COUNTY BOARD OF EDUCATION DISTRICT 1,Robert L. Moore,,5872
PITT,25,PITT COUNTY BOARD OF EDUCATION DISTRICT 1,Write-In (Miscellaneous),,271
PITT,26,PITT COUNTY BOARD OF EDUCATION DISTRICT 2,Mildred Atkinson Council,,6053
PITT,26,PITT COUNTY BOARD OF EDUCATION DISTRICT 2,Write-In (Miscellaneous),,291
PITT,27,PITT COUNTY BOARD OF EDUCATION DISTRICT 3,Billy Peaden,,1860
PITT,27,PITT COUNTY BOARD OF EDUCATION DISTRICT 3,Herbert W. Wright,,1858
PITT,27,PITT COUNTY BOARD OF EDUCATION DISTRICT 3,Mary Blount-Williams,,2436
PITT,27,PITT COUNTY BOARD OF EDUCATION DISTRICT 3,Write-In (Miscellaneous),,32
PITT,28,PITT COUNTY BOARD OF EDUCATION DISTRICT 4,Elizabeth (Betsy) Flanagan,,4993
PITT,28,PITT COUNTY BOARD OF EDUCATION DISTRICT 4,Marc A. Whichard,,2252
PITT,28,PITT COUNTY BOARD OF EDUCATION DISTRICT 4,Write-In (Miscellaneous),,58
PITT,29,PITT COUNTY BOARD OF EDUCATION DISTRICT 5,Anna Barrett Smith,,6805
PITT,29,PITT COUNTY BOARD OF EDUCATION DISTRICT 5,Write-In (Miscellaneous),,156
PITT,30,PITT COUNTY BOARD OF EDUCATION DISTRICT 6,Connie Blake,,3045
PITT,30,PITT COUNTY BOARD OF EDUCATION DISTRICT 6,Worth Forbes,,4199
PITT,30,PITT COUNTY BOARD OF EDUCATION DISTRICT 6,Write-In (Miscellaneous),,69
PITT,31,PITT COUNTY BOARD OF EDUCATION DISTRICT 7,Caroline Doherty,,6539
PITT,31,PITT COUNTY BOARD OF EDUCATION DISTRICT 7,Write-In (Miscellaneous),,183
PITT,32,PITT COUNTY BOARD OF EDUCATION DISTRICT 8,Melinda Fagundus,,4847
PITT,32,PITT COUNTY BOARD OF EDUCATION DISTRICT 8,Write-In (Miscellaneous),,162
PITT,33,PITT COUNTY BOARD OF EDUCATION DISTRICT 9,Benjie Forrest,,5639
PITT,33,PITT COUNTY BOARD OF EDUCATION DISTRICT 9,Write-In (Miscellaneous),,284
PITT,2,PITT COUNTY REGISTER OF DEEDS,Lisa P. Nichols,DEM,56821
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brooks Bunn,,48965
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bryan Evans (Write-In),,6
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Chenele Coleman-Sellers (Write-In),,17
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Craig Swinn (Write-In),,13
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Dallas Denoyer (Write-In),,5
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Gregory Ellis (Write-In),,5
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James Chadwick Smith (Write-In),,10
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jason Workman (Write-In),,5
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Kay Brown (Write-In),,5
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Kelley Smith (Write-In),,9
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,"Marvin Eli Garner, Jr. (Write-In)",,19
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Michael Sutton (Write-In),,7
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Patrick Brown (Write-In),,11
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Tony Mercando (Write-In),,34
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Troy Dreyfus (Write-In),,117
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Will Harrell (Write-In),,12
PITT,1,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,1191
PITT,35,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR (UNEXPIRED),Write-In (Miscellaneous),,6233
POLK,8,ALTER STRUCTURE OF THE POLK COUNTY BOARD OF COMMISSIONERS,Against,,5688
POLK,8,ALTER STRUCTURE OF THE POLK COUNTY BOARD OF COMMISSIONERS,For,,3960
POLK,2,POLK COUNTY BOARD OF COMMISSIONERS AT-LARGE,Jake Johnson,REP,6370
POLK,2,POLK COUNTY BOARD OF COMMISSIONERS AT-LARGE,Myron L. Yoder,REP,5913
POLK,2,POLK COUNTY BOARD OF COMMISSIONERS AT-LARGE,Penny Padgett,DEM,3868
POLK,2,POLK COUNTY BOARD OF COMMISSIONERS AT-LARGE,Rhonda Lewis,DEM,3726
POLK,2,POLK COUNTY BOARD OF COMMISSIONERS AT-LARGE,Russell A. Mierop,DEM,3261
POLK,2,POLK COUNTY BOARD OF COMMISSIONERS AT-LARGE,Tommy W. Melton,REP,5569
POLK,4,POLK COUNTY BOARD OF EDUCATION SALUDA TOWNSHIP,Rhonda M. Corley,,7019
POLK,4,POLK COUNTY BOARD OF EDUCATION SALUDA TOWNSHIP,Write-In (Miscellaneous),,36
POLK,5,POLK COUNTY BOARD OF EDUCATION TRYON TOWNSHIP,Rick Covil,,7539
POLK,5,POLK COUNTY BOARD OF EDUCATION TRYON TOWNSHIP,Write-In (Miscellaneous),,54
POLK,6,POLK COUNTY BOARD OF EDUCATION WHITE OAK TOWNSHIP,Kevin C. Seay,,2885
POLK,6,POLK COUNTY BOARD OF EDUCATION WHITE OAK TOWNSHIP,Lucinda (Cindy) Tate Allen,,4958
POLK,6,POLK COUNTY BOARD OF EDUCATION WHITE OAK TOWNSHIP,Write-In (Miscellaneous),,26
POLK,1,POLK COUNTY REGISTER OF DEEDS,Sheila W. Whitmire,REP,8649
POLK,7,POLK COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,William Frank Smith,,7425
POLK,7,POLK COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,41
RANDOLPH,760010,ARCHDALE CITY COUNCIL AT-LARGE,Tim Williams,,3984
RANDOLPH,760010,ARCHDALE CITY COUNCIL AT-LARGE,Write-In (Miscellaneous),,49
RANDOLPH,760011,ARCHDALE CITY COUNCIL WARD 2,Roger Blackwell,,4072
RANDOLPH,760011,ARCHDALE CITY COUNCIL WARD 2,Write-In (Miscellaneous),,39
RANDOLPH,760012,ARCHDALE CITY COUNCIL WARD 3,Robert E. (Trey) Gray III,,3977
RANDOLPH,760012,ARCHDALE CITY COUNCIL WARD 3,Write-In (Miscellaneous),,45
RANDOLPH,760009,CITY OF ARCHDALE MAYOR,Bert Lance-Stone,,4133
RANDOLPH,760009,CITY OF ARCHDALE MAYOR,Write-In (Miscellaneous),,135
RANDOLPH,13,RANDOLPH COUNTY BOARD OF COMMISSIONERS DISTRICT 1,Kenny Kidd,REP,52253
RANDOLPH,14,RANDOLPH COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Maxton McDowell,REP,51067
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Emily Coltrane (Write-In),,5
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Gary Cook,,29459
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Matthew Lambeth,,26118
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Sharon Petty Farlow,,29156
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Todd Cutler,,23993
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Tonya Hayes,,16219
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Tracy Boyles,,26543
RANDOLPH,8,RANDOLPH COUNTY BOARD OF EDUCATION,Write-In (Miscellaneous),,591
RANDOLPH,7,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jon Nance,,25544
RANDOLPH,7,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Shane Whitaker,,25575
RANDOLPH,7,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Walter Stanley (Write-In),,27
RANDOLPH,7,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,307
RICHMOND,2,RICHMOND COUNTY BOARD OF COMMISSIONERS,Donnie Richardson,REP,7625
RICHMOND,2,RICHMOND COUNTY BOARD OF COMMISSIONERS,Jimmy Capps,DEM,9244
RICHMOND,2,RICHMOND COUNTY BOARD OF COMMISSIONERS,John Garner,DEM,8333
RICHMOND,2,RICHMOND COUNTY BOARD OF COMMISSIONERS,Kenneth R. Robinette,UNA,8117
RICHMOND,2,RICHMOND COUNTY BOARD OF COMMISSIONERS,Tavares Bostic,DEM,7803
RICHMOND,1,RICHMOND COUNTY REGISTER OF DEEDS,Linda W. Douglas,DEM,14948
RICHMOND,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Jeff Joyner,,13747
RICHMOND,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,208
ROBESON,5,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 1,"Jerry L. Stephens, Sr.",DEM,3496
ROBESON,4,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Roger Dean Oxendine,DEM,3121
ROBESON,3,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Lynn E. Locklear,REP,1902
ROBESON,3,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Raymond Cummings,DEM,2559
ROBESON,6,ROBESON COUNTY BOARD OF COMMISSIONERS DISTRICT 7,"H. T. (Tom) Taylor, Jr.",DEM,4460
ROBESON,1,ROBESON COUNTY REGISTER OF DEEDS,Vicki L. Locklear,DEM,32787
ROBESON,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Craig Lovette (Write-In),,7
ROBESON,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,James (Joey) McLellan,,11929
ROBESON,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,"Joseph (Joe) Neill Howell, Jr.",,20842
ROBESON,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,269
ROCKINGHAM,2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Donna Lawson Turner,DEM,15524
ROCKINGHAM,2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Forrest Bray,DEM,12531
ROCKINGHAM,2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Karen Tucker (Write-In),,1883
ROCKINGHAM,2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Kevin Berger,REP,23176
ROCKINGHAM,2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Mark F. Richardson,REP,22534
ROCKINGHAM,2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Reece Pyrtle,REP,22808
ROCKINGHAM,2,ROCKINGHAM COUNTY BOARD OF COMMISSIONERS,Write-In (Miscellaneous),,383
ROCKINGHAM,4,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 1,Amanda Joann Bell,,5519
ROCKINGHAM,4,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 1,Penny M. Owens,,3768
ROCKINGHAM,4,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 1,Write-In (Miscellaneous),,88
ROCKINGHAM,5,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 2,Brent Huss,,5063
ROCKINGHAM,5,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 2,Nell Rose,,4918
ROCKINGHAM,5,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 2,Write-In (Miscellaneous),,72
ROCKINGHAM,6,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 3,R. Michael Jordan,,3164
ROCKINGHAM,6,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 3,Wayne Kirkman,,4434
ROCKINGHAM,6,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 3,Write-In (Miscellaneous),,138
ROCKINGHAM,7,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 4,Bob Wyatt,,8267
ROCKINGHAM,7,ROCKINGHAM COUNTY BOARD OF EDUCATION DISTRICT 4,Write-In (Miscellaneous),,204
ROCKINGHAM,8,ROCKINGHAM COUNTY LOCAL SALES AND USE TAX,Against,,30503
ROCKINGHAM,8,ROCKINGHAM COUNTY LOCAL SALES AND USE TAX,For,,9360
ROCKINGHAM,1,ROCKINGHAM COUNTY REGISTER OF DEEDS,Amy Lee Simpson,DEM,19899
ROCKINGHAM,1,ROCKINGHAM COUNTY REGISTER OF DEEDS,Benjamin (Ben) Curtis,REP,20947
ROCKINGHAM,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Brian Pender Grogan,,31185
ROCKINGHAM,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Nell Rose (Write-In),,23
ROCKINGHAM,3,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,464
ROWAN,1,ROWAN COUNTY BOARD OF COMMISSIONERS,Craig Pierce,REP,31318
ROWAN,1,ROWAN COUNTY BOARD OF COMMISSIONERS,Mark Alan Lyerly,LIB,11684
ROWAN,1,ROWAN COUNTY BOARD OF COMMISSIONERS,Mike Caskey,REP,38666
ROWAN,1,ROWAN COUNTY BOARD OF COMMISSIONERS,Veleria M. Levy,DEM,20275
ROWAN,3,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 3,Joshua Wagner,,26846
ROWAN,3,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 3,Michael Julian,,24182
ROWAN,3,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 3,Write-In (Miscellaneous),,341
ROWAN,4,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 5,Alisha Byrd,,22102
ROWAN,4,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 5,Chuck Hughes,,15573
ROWAN,4,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 5,Gene Miller,,16159
ROWAN,4,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 5,Write-In (Miscellaneous),,218
ROWAN,5,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 7,Andrew Poston,,11762
ROWAN,5,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 7,James Mullis (Write-In),,10
ROWAN,5,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 7,Susan H. Cox,,28605
ROWAN,5,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 7,William (Rob) Robertson,,12551
ROWAN,5,ROWAN-SALISBURY BOARD OF EDUCATION SEAT 7,Write-In (Miscellaneous),,237
ROWAN,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bruce L. Miller,,49852
ROWAN,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Carl Dangerfield (Write-In),,11
ROWAN,2,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,610
RUTHERFORD,1,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Greg Lovelace,REP,20443
RUTHERFORD,1,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Marc Ledford,DEM,8636
RUTHERFORD,2,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Christi Wenger (Write-In),,78
RUTHERFORD,2,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Eddie Holland,DEM,21407
RUTHERFORD,2,RUTHERFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 3,Write-In (Miscellaneous),,711
RUTHERFORD,7,RUTHERFORD COUNTY BOARD OF EDUCATION AT-LARGE,Jackie Hampton,DEM,9124
RUTHERFORD,7,RUTHERFORD COUNTY BOARD OF EDUCATION AT-LARGE,Phillip Morrow,REP,19855
RUTHERFORD,4,RUTHERFORD COUNTY BOARD OF EDUCATION DISTRICT 1,Barry Gold,REP,23806
RUTHERFORD,5,RUTHERFORD COUNTY BOARD OF EDUCATION DISTRICT 2,John Mark Bennett,DEM,19711
RUTHERFORD,6,RUTHERFORD COUNTY BOARD OF EDUCATION DISTRICT 3,Joey Brandle,REP,18453
RUTHERFORD,6,RUTHERFORD COUNTY BOARD OF EDUCATION DISTRICT 3,Ritchie Garland,DEM,10082
RUTHERFORD,10,RUTHERFORD COUNTY LOCAL SALES AND USE TAX,Against,,15098
RUTHERFORD,10,RUTHERFORD COUNTY LOCAL SALES AND USE TAX,For,,13997
RUTHERFORD,9,RUTHERFORD COUNTY REGISTER OF DEEDS,Faye H. Huskey,DEM,12229
RUTHERFORD,9,RUTHERFORD COUNTY REGISTER OF DEEDS,Rachel Thomas,REP,16946
RUTHERFORD,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Ronald  W. Hawkins,,23928
RUTHERFORD,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,178
SAMPSON,2,SAMPSON COUNTY BOARD OF COMMISSIONERS DISTRICT 2,Robert (Jerol) Kivett,REP,4226
SAMPSON,3,SAMPSON COUNTY BOARD OF COMMISSIONERS DISTRICT 4,Harry Parker,DEM,3635
SAMPSON,1,SAMPSON COUNTY REGISTER OF DEEDS,Eleanor Bradshaw,DEM,17117
SAMPSON,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Tommy Hobbs,,15910
SAMPSON,4,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,220
SCOTLAND,5,SCOTLAND COUNTY BOARD OF COMMISSIONERS AT-LARGE,Whit Gibson,DEM,10337
SCOTLAND,2,SCOTLAND COUNTY BOARD OF COMMISSIONERS LAUREL HILL,John T. Alford,DEM,9238
SCOTLAND,4,SCOTLAND COUNTY BOARD OF COMMISSIONERS STEWARTSVILLE,Clarence McPhatter,DEM,9151
SCOTLAND,3,SCOTLAND COUNTY BOARD OF COMMISSIONERS WILLIAMSON,Bill Parker,REP,5414
SCOTLAND,3,SCOTLAND COUNTY BOARD OF COMMISSIONERS WILLIAMSON,"Robert (Bob) Davis, Sr.",DEM,7332
SCOTLAND,7,SCOTLAND COUNTY BOARD OF EDUCATION AT-LARGE,Carolyn M. Banks,,6857
SCOTLAND,7,SCOTLAND COUNTY BOARD OF EDUCATION AT-LARGE,Charles E. Brown,,4307
SCOTLAND,7,SCOTLAND COUNTY BOARD OF EDUCATION AT-LARGE,Write-In (Miscellaneous),,43
SCOTLAND,6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Brian Gainey,,4506
SCOTLAND,6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Jeff Byrd,,5313
SCOTLAND,6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Karen Ackwood-James,,3600
SCOTLAND,6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Pat Gates,,4221
SCOTLAND,6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Rick Singletary,,7579
SCOTLAND,6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Wayne Cromartie,,4544
SCOTLAND,6,SCOTLAND COUNTY BOARD OF EDUCATION STEWARTSVILLE,Write-In (Miscellaneous),,86
SCOTLAND,1,SCOTLAND COUNTY REGISTER OF DEEDS,L. Page Pratt III,DEM,9136
SCOTLAND,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Bryan Hagler,,9682
SCOTLAND,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,69
STANLY,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Aaron Burleson,,16635
STANLY,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Cody Honeycutt (Write-In),,7
STANLY,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Kevin Britt (Write-In),,9
STANLY,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Matthew W. Tracy,,5654
STANLY,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Phillip Burr (Write-In),,7
STANLY,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Terry Blalock (Write-In),,6
STANLY,8,SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR,Write-In (Miscellaneous),,248
STANLY,2,STANLY COUNTY BOARD OF COMMISSIONERS AT-LARGE,Matthew Swain,REP,23345
STANLY,1,STANLY COUNTY BOARD OF COMMISSIONERS DISTRICT 5,Ashley Morgan,REP,22861
STANLY,7,STANLY COUNTY BOARD OF EDUCATION AT-LARGE,Jessica Smith Holt,UNA,10601
STANLY,7,STANLY COUNTY BOARD OF EDUCATION AT-LARGE,Melvin B. Poole,REP,16829
STANLY,3,STANLY COUNTY BOARD OF EDUCATION DISTRICT 2,Patty Crump,REP,23128
STANLY,4,STANLY COUNTY BOARD OF EDUCATION DISTRICT 3,Glenda T. Gibson,REP,22694
STANLY,5,STANLY COUNTY BOARD OF EDUCATION DISTRICT 4,Sandee T. Lambert,UNA,8504
STANLY,5,STANLY COUNTY BOARD OF EDUCATION DISTRICT 4,Vicky Watson,REP,18656
STANLY,6,STANLY COUNTY BOARD OF EDUCATION DISTRICT 5,Ryan McIntyre,REP,20319
STANLY,6,STANLY COUNTY BOARD OF EDUCATION DISTRICT 5,Tempest Green Leake,DEM,7597
STANLY,11,STANLY COUNTY LOCAL SALES AND USE TAX,Against,,17776
STANLY,11,STANLY COUNTY LOCAL SALES AND USE TAX,For,,10700
STANLY,9,STANLY COUNTY REGISTER OF DEEDS,Suzanne Lowder,REP,23315
STANLY,10,TOWN OF BADIN MIXED BEVERAGE ELECTION,Against,,137
STANLY,10,TOWN OF BADIN MIXED BEVERAGE ELECTION,For,,423
STOKES,1,STOKES COUNTY BOARD OF COMMISSIONERS,Gregory L. Hairston,DEM,4355
STOKES,1,STOKES COUNTY BOARD OF COMMISSIONERS,Jimmy Walker,REP,11576
STOKES,1,STOKES COUNTY BOARD OF COMMISSIONERS,Michael Hylton,DEM,6755
STOKES,1,STOKES COUNTY BOARD OF COMMISSIONERS,Ronnie Mendenhall,REP,15978
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Becky Boles,,10974
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Bill Hart,,7169
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Cheryl Lawson Knight,,10483
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Dwayne Bryant,,5161
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Erik C. Johnson,,4044
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Graham Flynt (Write-In),,5
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Kent Bennett (Write-In),,6
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Sonya Moorefield Cox,,10129
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Write-In (Miscellaneous),,245
STOKES,3,STOKES COUNTY BOARD OF EDUCATION,Zach Burton,,6286
STOKES,5,STOKES COUNTY LOCAL SALES AND USE TAX,Against,,16998
STOKES,5,STOKES COUNTY LOCAL SALES AND USE TAX,For,,4350
STOKES,2,STOKES COUNTY REGISTER OF DEEDS,Kathy Young,REP,19063
STOKES,4,STOKES COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISO,Levi Ashby,,3792
STOKES,4,STOKES COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISO,Michael Booth,,8178
STOKES,4,STOKES COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISO,Rodney Johnson (Write-In),,6
STOKES,4,STOKES COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISO,Willis Overby,,7576
STOKES,4,STOKES COUNTY SOIL AND WATER CONSERVATION DISTRICT SUPERVISO,Write-In (Miscellaneous),,135
SURRY,2,ELKIN CITY SCHOOLS BOARD OF EDUCATION CITY DISTRICT,J. Taylor Gaddis,,460
SURRY,2,ELKIN CITY SCHOOLS BOARD OF EDUCATION CITY DISTRICT,Levi Shore,,725
SURRY,2,ELKIN CITY SCHOOLS BOARD OF EDUCATION CITY DISTRICT,Richard Brinegar,,1510
SURRY,2,ELKIN CITY SCHOOLS BOARD OF EDUCATION CITY DISTRICT,Write-In (Miscellaneous),,7
SURRY,3,ELKIN CITY SCHOOLS BOARD OF EDUCATION EAST DISTRICT,Haley McCoin Sullivan,,1171
SURRY,3,ELKIN CITY SCHOOLS BOARD OF EDUCATION EAST DISTRICT,Judy Walker,,1534
